1,222462
1,223912
1,229761
1,241547
1,242333
1,243783
1,245852
1,247302
1,248087
1,249537
1,250323
1,262109
1,267958
1,269408
1,272067
1,274136
1,275586
1,276372
1,277157
1,280383
1,283610
1,288445
1,290514
1,311674
1,312460
1,313910
1,318745
1,321403
1,322189
1,324258
1,325043
1,325829
1,329055
1,331714
1,333164
1,333949
1,341728
1,345505
1,348731
1,349516
1,350966
1,354743
1,358519
1,359969
1,361419
1,362869
1,376328
1,378398
1,384247
1,385697
1,386482
1,397841
1,399291
1,400076
1,401526
1,402976
1,403762
1,406421
1,407206
1,411518
1,421126
1,436604
1,437389
1,438174
1,439625
1,440410
1,447239
1,457731
1,459800
1,464635
1,469470
1,472696
1,480941
1,484717
1,485502
1,490337
1,491787
1,495564
1,497633
1,499702
1,500487
1,501937
1,506772
1,535201
1,542509
1,548358
1,556137
1,556922
1,573578
1,575029
1,579340
1,581410
1,590568
1,597876
1,602187
1,607022
1,612872
1,620651
1,621436
1,622886
1,629229
1,637008
1,644315
1,653474
1,657250
1,669036
1,672263
1,680967
1,691895
1,699202
1,699987
1,703214
1,709063
1,716842
1,718911
1,724760
1,732540
1,739368
1,747613
1,756317
1,765925
1,778135
1,793613
1,796839
1,815786
1,819012
1,828620
1,831279
1,835055
1,839367
1,847146
1,864575
1,880841
1,895921
1,899147
1,899932
1,906761
1,908211
1,908997
1,911655
1,915967
1,920279
1,923506
1,927282
1,931058
1,933717
1,937494
1,944322
1,959402
1,962061
1,964720
1,974328
1,975778
1,978437
1,985265
1,999134
2,008742
2,013577
2,028256
2,032568
2,034637
2,040980
2,045292
2,052599
2,054049
2,056118
2,058188
2,066432
2,069091
2,072867
2,078717
2,083552
2,086778
2,088228
2,091454
2,095766
2,120125
2,122784
2,129127
2,133438
2,140746
2,144522
2,146591
2,152441
2,154510
2,171166
2,177015
2,180792
2,185627
2,187077
2,189735
2,194570
2,203729
2,207505
2,210732
2,212801
2,216577
2,218646
2,221305
2,228134
2,233481
2,239824
2,241893
2,242679
2,250923
2,259168
2,297022
2,304801
2,319480
2,339542
2,346371
2,347156
2,350933
2,357762
2,362074
2,374703
2,379015
2,390373
2,401732
2,411784
2,421392
2,427735
2,438663
2,447367
2,451679
2,458022
2,470231
2,480284
2,488528
2,492840
2,508318
2,520947
2,525259
2,530606
2,549553
2,560480
2,573526
2,579869
2,589921
2,597229
2,608156
2,616401
2,627759
2,637811
2,649170
2,667741
2,674084
2,686713
2,693056
2,698403
2,700472
2,705307
2,710142
2,716485
2,719144
2,723979
2,732223
2,734882
2,737541
2,738326
2,742103
2,753030
2,762189
2,769968
2,775817
2,779043
2,798736
2,805079
2,807738
2,812050
2,819357
2,822583
2,832636
2,837470
2,843320
2,860363
2,862433
2,867267
2,885460
2,891803
2,909232
2,914066
2,914852
2,916921
2,919580
2,921649
2,925425
2,930260
2,932919
2,937754
2,940413
2,942482
2,951186
2,954413
2,960756
2,961541
2,964767
2,983338
2,987114
2,989184
2,991842
2,998185
2,999635
3,000421
3,005256
3,008482
3,009267
3,015117
3,017186
3,024015
3,034507
3,041335
3,045112
3,049424
3,052650
3,059957
3,061407
3,066242
3,076294
3,079521
3,083297
3,087074
3,090850
3,100009
3,107788
3,116032
3,118101
3,125409
3,138038
3,142350
3,143800
3,148112
3,150771
3,152221
3,155997
3,163304
3,167081
3,181760
3,184986
3,190333
3,195680
3,197130
3,217927
3,220586
3,223244
3,228079
3,231306
3,232091
3,236926
3,244705
3,247931
3,250590
3,252659
3,255886
3,267244
3,271021
3,279265
3,287970
3,306540
3,307990
3,314819
3,315604
3,319916
3,327223
3,331000
3,334776
3,336845
3,341680
3,343130
3,347442
3,350101
3,353327
3,359177
3,359962
3,361412
3,362197
3,362983
3,364433
3,365218
3,367287
3,369357
3,370142
3,373918
3,376577
3,379236
3,381305
3,394351
3,397010
3,401322
3,414367
3,426997
3,428447
3,433794
3,434579
3,435365
3,442672
3,445898
3,447967
3,454310
3,466096
3,468755
3,476534
3,487026
3,488476
3,501106
3,503764
3,506991
3,512840
3,517675
3,524504
3,527163
3,530389
3,537218
3,540994
3,546341
3,553170
3,559999
3,578569
3,580638
3,588883
3,592659
3,596971
3,602318
3,607153
3,616761
3,619987
3,625334
3,634039
3,638350
3,644200
3,646269
3,669577
3,671646
3,673096
3,675755
3,676540
3,680316
3,681767
3,684425
3,687084
3,687869
3,701328
3,719899
3,720684
3,722753
3,744276
3,750126
3,751576
3,753026
3,757861
3,764204
3,765654
3,773433
3,774883
3,778109
3,781335
3,793965
3,796034
3,796819
3,801131
3,803790
3,804575
3,806026
3,811875
3,812660
3,813446
3,814231
3,818007
3,827166
3,829825
3,832484
3,837318
3,853974
3,861754
3,863823
3,867599
3,869668
3,876976
3,877761
3,879830
3,881280
3,883349
3,895559
3,922316
3,928166
3,935945
3,940257
3,945092
3,951435
3,961487
3,964146
3,976355
3,981190
3,986537
3,987987
3,994816
4,004868
4,014920
4,019755
4,032384
4,036161
4,044865
4,053570
4,058917
4,062693
4,069036
4,077281
4,083624
4,089473
4,098632
4,112500
4,127978
4,133325
4,135984
4,151462
4,154688
4,158465
4,161124
4,165958
4,168028
4,173375
4,178209
4,179659
4,183436
4,184886
4,189721
4,195570
4,201419
4,203489
4,207265
4,208715
4,214565
4,216015
4,219791
4,226620
4,230396
4,232465
4,243393
4,250222
4,254533
4,258310
4,259095
4,264442
4,265892
4,276384
4,281219
4,283288
4,295918
4,297368
4,298153
4,302465
4,303915
4,307141
4,313484
4,318831
4,319617
4,321686
4,324912
4,326362
4,329021
4,331090
4,335925
4,341774
4,342560
4,344010
4,346079
4,352422
4,356198
4,356984
4,359643
4,367887
4,368673
4,373507
4,383999
4,390342
4,397171
4,402518
4,404587
4,408899
4,415242
4,417311
4,418762
4,426069
4,433376
4,449642
4,460134
4,471493
4,478321
4,483668
4,503361
4,506020
4,511869
4,517719
4,523065
4,525724
4,529501
4,532159
4,541767
4,543217
4,546994
4,550770
0,004835
0,015762
0,016548
0,020859
0,033069
0,035728
0,036513
0,037298
0,039368
0,042026
0,043477
0,044927
0,049238
0,055088
0,068957
0,071026
0,076875
0,091554
0,100259
0,101709
0,120655
0,126998
0,131310
0,132096
0,139403
0,145746
0,160021
0,161471
0,164130
0,175058
0,181886
0,196565
0,202908
0,206685
0,216293
0,222142
0,227489
0,230148
0,236491
0,244735
0,249047
0,251706
0,259485
0,268189
0,275018
0,283723
0,288557
0,311512
0,321564
0,332923
0,339266
0,353134
0,356361
0,364605
0,375533
0,379844
0,387152
0,403025
0,408372
0,426184
0,431019
0,435853
0,441200
0,442650
0,444720
0,457349
0,458134
0,460793
0,465628
0,467697
0,469766
0,470552
0,473211
0,480518
0,495996
0,498065
0,514721
0,517380
0,521156
0,521942
0,523392
0,524177
0,526836
0,529495
0,533271
0,537583
0,544412
0,546481
0,556089
0,558158
0,560817
0,561602
0,569847
0,571297
0,574523
0,578835
0,582061
0,586373
0,601453
0,618497
0,625326
0,631175
0,634401
0,635187
0,640534
0,642603
0,645262
0,647331
0,651107
0,652557
0,656869
0,657654
0,660313
0,661763
0,664990
0,667648
0,669718
0,671168
0,673237
0,681016
0,684242
0,687469
0,688254
0,699181
0,704016
0,717062
0,724369
0,726438
0,741916
0,742702
0,743487
0,744937
0,747596
0,749046
0,749831
0,755681
0,758340
0,763687
0,765137
0,770484
0,773142
0,776919
0,777704
0,779773
0,781843
0,792770
0,798619
0,799405
0,800190
0,802849
0,807684
0,814991
0,815776
0,827562
0,830221
0,841148
0,866200
0,867650
0,873499
0,874285
0,875735
0,880046
0,882705
0,884155
0,887382
0,890040
0,892699
0,893485
0,897261
0,898046
0,913126
0,915196
0,917265
0,918715
0,921374
0,922159
0,923609
0,925059
0,928285
0,930944
0,938251
0,940910
0,950962
0,953621
0,956280
0,960056
0,961506
0,964733
0,965518
0,966304
0,970615
0,976465
0,977250
0,981562
0,984788
0,998247
0,999033
1,001102
1,004878
1,008105
1,008890
1,012116
1,013566
1,014352
1,027811
1,028596
1,033431
1,034216
1,035001
1,035787
1,036572
1,037358
1,038808
1,042584
1,043369
1,046028
1,052371
1,055030
1,068076
1,070145
1,073921
1,075991
1,095311
1,113123
1,115192
1,117261
1,119920
1,120705
1,127049
1,130275
1,134051
1,138886
1,145229
1,154388
1,157614
1,158400
1,160469
1,162538
1,169845
1,175192
1,177261
1,195832
1,197282
1,205061
1,214669
1,216119
1,222462
1,223912
1,229761
1,241547
1,242333
1,243783
1,245852
1,247302
1,248087
1,249537
1,250323
1,262109
1,267958
1,269408
1,272067
1,274136
1,275586
1,276372
1,277157
1,280383
1,283610
1,288445
1,290514
1,311674
1,312460
1,313910
1,318745
1,321403
1,322189
1,324258
1,325043
1,325829
1,329055
1,331714
1,333164
1,333949
1,341728
1,345505
1,348731
1,349516
1,350966
1,354743
1,358519
1,359969
1,361419
1,362869
1,376328
1,378398
1,384247
1,385697
1,386482
1,397841
1,399291
1,400076
1,401526
1,402976
1,403762
1,406421
1,407206
1,411518
1,421126
1,436604
1,437389
1,438174
1,439625
1,440410
1,447239
1,457731
1,459800
1,464635
1,469470
1,472696
1,480941
1,484717
1,485502
1,490337
1,491787
1,495564
1,497633
1,499702
1,500487
1,501937
1,506772
1,535201
1,542509
1,548358
1,556137
1,556922
1,573578
1,575029
1,579340
1,581410
1,590568
1,597876
1,602187
1,607022
1,612872
1,620651
1,621436
1,622886
1,629229
1,637008
1,644315
1,653474
1,657250
1,669036
1,672263
1,680967
1,691895
1,699202
1,699987
1,703214
1,709063
1,716842
1,718911
1,724760
1,732540
1,739368
1,747613
1,756317
1,765925
1,778135
1,793613
1,796839
1,815786
1,819012
1,828620
1,831279
1,835055
1,839367
1,847146
1,864575
1,880841
1,895921
1,899147
1,899932
1,906761
1,908211
1,908997
1,911655
1,915967
1,920279
1,923506
1,927282
1,931058
1,933717
1,937494
1,944322
1,959402
1,962061
1,964720
1,974328
1,975778
1,978437
1,985265
1,999134
2,008742
2,013577
2,028256
2,032568
2,034637
2,040980
2,045292
2,052599
2,054049
2,056118
2,058188
2,066432
2,069091
2,072867
2,078717
2,083552
2,086778
2,088228
2,091454
2,095766
2,120125
2,122784
2,129127
2,133438
2,140746
2,144522
2,146591
2,152441
2,154510
2,171166
2,177015
2,180792
2,185627
2,187077
2,189735
2,194570
2,203729
2,207505
2,210732
2,212801
2,216577
2,218646
2,221305
2,228134
2,233481
2,239824
2,241893
2,242679
2,250923
2,259168
2,297022
2,304801
2,319480
2,339542
2,346371
2,347156
2,350933
2,357762
2,362074
2,374703
2,379015
2,390373
2,401732
2,411784
2,421392
2,427735
2,438663
2,447367
2,451679
2,458022
2,470231
2,480284
2,488528
2,492840
2,508318
2,520947
2,525259
2,530606
2,549553
2,560480
2,573526
2,579869
2,589921
2,597229
2,608156
2,616401
2,627759
2,637811
2,649170
2,667741
2,674084
2,686713
2,693056
2,698403
2,700472
2,705307
2,710142
2,716485
2,719144
2,723979
2,732223
2,734882
2,737541
2,738326
2,742103
2,753030
2,762189
2,769968
2,775817
2,779043
2,798736
2,805079
2,807738
2,812050
2,819357
2,822583
2,832636
2,837470
2,843320
2,860363
2,862433
2,867267
2,885460
2,891803
2,909232
2,914066
2,914852
2,916921
2,919580
2,921649
2,925425
2,930260
2,932919
2,937754
2,940413
2,942482
2,951186
2,954413
2,960756
2,961541
2,964767
2,983338
2,987114
2,989184
2,991842
2,998185
2,999635
3,000421
3,005256
3,008482
3,009267
3,015117
3,017186
3,024015
3,034507
3,041335
3,045112
3,049424
3,052650
3,059957
3,061407
3,066242
3,076294
3,079521
3,083297
3,087074
3,090850
3,100009
3,107788
3,116032
3,118101
3,125409
3,138038
3,142350
3,143800
3,148112
3,150771
3,152221
3,155997
3,163304
3,167081
3,181760
3,184986
3,190333
3,195680
3,197130
3,217927
3,220586
3,223244
3,228079
3,231306
3,232091
3,236926
3,244705
3,247931
3,250590
3,252659
3,255886
3,267244
3,271021
3,279265
3,287970
3,306540
3,307990
3,314819
3,315604
3,319916
3,327223
3,331000
3,334776
3,336845
3,341680
3,343130
3,347442
3,350101
3,353327
3,359177
3,359962
3,361412
3,362197
3,362983
3,364433
3,365218
3,367287
3,369357
3,370142
3,373918
3,376577
3,379236
3,381305
3,394351
3,397010
3,401322
3,414367
3,426997
3,428447
3,433794
3,434579
3,435365
3,442672
3,445898
3,447967
3,454310
3,466096
3,468755
3,476534
3,487026
3,488476
3,501106
3,503764
3,506991
3,512840
3,517675
3,524504
3,527163
3,530389
3,537218
3,540994
3,546341
3,553170
3,559999
3,578569
3,580638
3,588883
3,592659
3,596971
3,602318
3,607153
3,616761
3,619987
3,625334
3,634039
3,638350
3,644200
3,646269
3,669577
3,671646
3,673096
3,675755
3,676540
3,680316
3,681767
3,684425
3,687084
3,687869
3,701328
3,719899
3,720684
3,722753
3,744276
3,750126
3,751576
3,753026
3,757861
3,764204
3,765654
3,773433
3,774883
3,778109
3,781335
3,793965
3,796034
3,796819
3,801131
3,803790
3,804575
3,806026
3,811875
3,812660
3,813446
3,814231
3,818007
3,827166
3,829825
3,832484
3,837318
3,853974
3,861754
3,863823
3,867599
3,869668
3,876976
3,877761
3,879830
3,881280
3,883349
3,895559
3,922316
3,928166
3,935945
3,940257
3,945092
3,951435
3,961487
3,964146
3,976355
3,981190
3,986537
3,987987
3,994816
4,004868
4,014920
4,019755
4,032384
4,036161
4,044865
4,053570
4,058917
4,062693
4,069036
4,077281
4,083624
4,089473
4,098632
4,112500
4,127978
4,133325
4,135984
4,151462
4,154688
4,158465
4,161124
4,165958
4,168028
4,173375
4,178209
4,179659
4,183436
4,184886
4,189721
4,195570
4,201419
4,203489
4,207265
4,208715
4,214565
4,216015
4,219791
4,226620
4,230396
4,232465
4,243393
4,250222
4,254533
4,258310
4,259095
4,264442
4,265892
4,276384
4,281219
4,283288
4,295918
4,297368
4,298153
4,302465
4,303915
4,307141
4,313484
4,318831
4,319617
4,321686
4,324912
4,326362
4,329021
4,331090
4,335925
4,341774
4,342560
4,344010
4,346079
4,352422
4,356198
4,356984
4,359643
4,367887
4,368673
4,373507
4,383999
4,390342
4,397171
4,402518
4,404587
4,408899
4,415242
4,417311
4,418762
4,426069
4,433376
4,449642
4,460134
4,471493
4,478321
4,483668
4,503361
4,506020
4,511869
4,517719
4,523065
4,525724
4,529501
4,532159
4,541767
4,543217
4,546994
4,550770
0,005849
0,007299
0,008085
0,010154
0,012223
0,026902
0,028352
0,030422
0,036765
0,037550
0,039000
0,046307
0,047757
0,062437
0,072044
0,075271
0,083050
0,083835
0,090664
0,092733
0,107009
0,113837
0,126467
0,138676
0,149604
0,154438
0,155224
0,162531
0,165757
0,167207
0,167993
0,168778
0,175121
0,178898
0,182124
0,185900
0,188559
0,194409
0,207454
0,239133
0,246440
0,251275
0,257124
0,267176
0,274955
0,291999
0,307477
0,315722
0,318380
0,328872
0,335701
0,340013
0,341463
0,345775
0,349551
0,350337
0,352995
0,357830
0,361057
0,361842
0,367189
0,367974
0,370044
0,372113
0,373563
0,388242
0,395071
0,400920
0,420241
0,425076
0,428302
0,435131
0,440980
0,443639
0,449488
0,450274
0,462060
0,463510
0,467286
0,468736
0,470805
0,485885
0,490197
0,493424
0,505209
0,507279
0,508064
0,513411
0,514196
0,517973
0,519423
0,526252
0,527037
0,528487
0,532263
0,533713
0,534499
0,536568
0,537353
0,541665
0,547012
0,555717
0,556502
0,557952
0,558737
0,564587
0,568899
0,573210
0,575869
0,577938
0,593018
0,603510
0,608857
0,625123
0,628900
0,643980
0,648815
0,667385
0,675630
0,680977
0,684753
0,691582
0,694241
0,701069
0,711122
0,712572
0,724358
0,731186
0,732636
0,734087
0,738921
0,739707
0,740492
0,741277
0,742063
0,748892
0,753726
0,754512
0,758288
0,761515
0,766862
0,772711
0,777546
0,782893
0,790672
0,797979
0,804322
0,809669
0,812328
0,815554
0,816339
0,821686
0,824345
0,825795
0,831142
0,831928
0,833378
0,835447
0,836232
0,838301
0,842078
0,845854
0,847304
0,849963
0,850748
0,857091
0,859750
0,863527
0,867303
0,869962
0,872621
0,874071
0,875521
0,876971
0,879630
0,883406
0,884856
0,891199
0,892649
0,894718
0,895504
0,901847
0,904505
0,908817
0,913129
0,917441
0,918891
0,919676
0,921746
0,924404
0,928716
0,939644
0,941094
0,947437
0,949506
0,951575
0,953025
0,961730
0,962515
0,972123
0,972908
0,974358
0,977017
0,984324
0,985774
0,986560
0,987345
0,988795
0,989581
0,991650
0,997993
1,001769
1,016045
1,017495
1,022842
1,026618
1,034863
1,038089
1,038874
1,046182
1,046967
1,047752
1,057360
1,059429
1,062656
1,063441
1,064226
1,065677
1,066462
1,067247
1,071559
1,072344
1,073130
1,073915
1,077692
1,079142
1,082368
1,084437
1,086506
1,088576
1,091234
1,092684
1,094135
1,101442
1,102227
1,108570
1,110020
1,120512
1,121298
1,125609
1,127059
1,127845
1,129914
1,142543
1,143329
1,144114
1,146773
1,149432
1,157211
1,168138
1,175917
1,184622
1,187848
1,193195
1,194645
1,196095
1,196880
1,197666
1,204495
1,205280
1,206065
1,210377
1,215724
1,218383
1,222159
1,223609
1,226836
1,228286
1,234135
1,236794
1,239453
1,242111
1,247458
1,249528
1,252186
1,254845
1,262624
1,265850
1,279309
1,280759
1,281545
1,287888
1,300934
1,302384
1,303169
1,305828
1,307897
1,309966
1,313193
1,313978
1,321757
1,329536
1,338695
1,370373
1,377202
1,379861
1,384172
1,384958
1,393202
1,395272
1,408730
1,410180
1,413957
1,419304
1,423080
1,427392
1,434699
1,436149
1,444854
1,446304
1,448373
1,449823
1,451273
1,473515
1,481760
1,483210
1,488045
1,502320
1,505546
1,509858
1,519466
1,528171
1,530829
1,534056
1,544983
1,547052
1,548502
1,549288
1,567858
1,569308
1,577553
1,584860
1,586310
1,587096
1,590872
1,596721
1,603550
1,608385
1,611044
1,615879
1,619105
1,635761
1,638420
1,639870
1,641939
1,648282
1,660492
1,668271
1,673106
1,685735
1,687185
1,689254
1,692481
1,697315
1,708674
1,710124
1,714959
1,715744
1,718971
1,719756
1,723532
1,734460
1,737119
1,772549
1,786418
1,790730
1,813329
1,816555
1,823863
1,824648
1,825433
1,839302
1,840752
1,841537
1,858193
1,869121
1,894516
1,920596
1,934464
1,935915
1,941764
1,950008
1,951459
1,952909
1,954359
1,957017
1,966176
1,968835
1,997594
2,000821
2,004597
2,026120
2,048362
2,063840
2,076469
2,087397
2,112448
2,128714
2,150237
2,158941
2,175207
2,189886
2,193663
2,200006
2,213465
2,219808
2,224643
2,226712
2,228781
2,249578
2,258282
2,259732
2,267511
2,275290
2,276075
2,281925
2,282710
2,285936
2,287387
2,306707
2,309934
2,312003
2,332433
2,340678
2,341463
2,354922
2,357581
2,358366
2,385796
2,386582
2,387367
2,408528
2,409978
2,431138
2,431924
2,432709
2,442761
2,445420
2,446870
2,447656
2,453003
2,455661
2,474232
2,475017
2,494338
2,495788
2,498447
2,504790
2,509102
2,511171
2,518478
2,519263
2,520049
2,536315
2,538384
2,542696
2,548043
2,551819
2,553269
2,573332
2,579181
2,579967
2,583743
2,589090
2,600876
2,602326
2,604985
2,607643
2,631653
2,650224
2,671385
2,687258
2,699467
2,718414
2,736226
2,768540
2,777699
2,791567
2,798875
2,804724
2,810573
2,831734
2,845603
2,858232
2,887975
2,902654
2,905881
2,907331
2,918258
2,928310
2,932622
2,933408
2,936066
2,936852
2,942199
2,942984
2,946760
2,953589
2,954375
2,973321
2,982480
2,986256
3,009210
3,011280
3,012730
3,030541
3,031327
3,057065
3,058515
3,059300
3,061959
3,066271
3,088154
3,088940
3,090390
3,091175
3,094952
3,095737
3,096522
3,097972
3,098758
3,100208
3,107987
3,108772
3,113084
3,116310
3,133354
3,138701
3,142477
3,145704
3,152047
3,163833
3,165902
3,166687
3,173516
3,175585
3,177654
3,178440
3,184289
3,199369
3,210728
3,221655
3,222441
3,227275
3,236883
3,237669
3,240327
3,242986
3,246213
3,253992
3,258304
3,263650
3,266309
3,275917
3,304677
3,310024
3,319182
3,323494
3,333102
3,338449
3,360691
3,372477
3,379306
3,392351
3,398694
3,401921
3,413279
3,416506
3,434318
3,436387
3,444631
3,446701
3,447486
3,450145
3,456488
3,459146
3,462373
3,464442
3,486325
3,492175
3,492960
3,496736
3,500513
3,505860
3,510695
3,512764
3,517076
3,517861
3,519311
3,523623
3,525692
3,540371
3,541157
3,544933
3,545719
3,548945
3,555288
3,556073
3,558732
3,560801
3,564028
3,565478
3,566263
3,571098
3,574874
3,575660
3,576445
3,581280
3,583939
3,586597
3,599643
3,610135
3,621494
3,631986
3,639293
3,641362
3,643432
3,646658
3,648108
3,651884
3,656196
3,665355
3,669667
3,675014
3,685941
3,701419
3,704645
3,721689
3,735965
3,758207
3,769993
3,783451
3,807111
3,826432
3,844243
3,853851
3,862096
3,875555
3,884713
3,892021
3,907101
3,909759
3,912418
3,913204
3,922811
3,926588
3,927373
3,930600
3,931385
3,932170
3,933620
3,934406
3,935856
3,937306
3,941082
3,941868
3,945644
3,949956
3,951406
3,966085
3,975693
3,977143
3,977928
3,983275
3,991520
3,993589
4,008669
4,009454
4,021240
4,025552
4,026338
4,028407
4,029192
4,030642
4,033869
4,037095
4,056042
4,057492
4,061804
4,065030
4,078899
4,079684
4,081134
4,081919
4,085696
4,088355
4,090424
4,105103
4,107172
4,109241
4,114588
4,119423
4,121492
4,127342
4,128127
4,141173
4,156253
4,166745
4,174989
4,189265
4,210061
4,225141
4,256820
4,265064
4,271893
4,280138
4,289746
4,293522
4,304881
4,314933
4,325425
4,340505
0,005849
0,007299
0,008085
0,010154
0,012223
0,026902
0,028352
0,030422
0,036765
0,037550
0,039000
0,046307
0,047757
0,062437
0,072044
0,075271
0,083050
0,083835
0,090664
0,092733
0,107009
0,113837
0,126467
0,138676
0,149604
0,154438
0,155224
0,162531
0,165757
0,167207
0,167993
0,168778
0,175121
0,178898
0,182124
0,185900
0,188559
0,194409
0,207454
0,239133
0,246440
0,251275
0,257124
0,267176
0,274955
0,291999
0,307477
0,315722
0,318380
0,328872
0,335701
0,340013
0,341463
0,345775
0,349551
0,350337
0,352995
0,357830
0,361057
0,361842
0,367189
0,367974
0,370044
0,372113
0,373563
0,388242
0,395071
0,400920
0,420241
0,425076
0,428302
0,435131
0,440980
0,443639
0,449488
0,450274
0,462060
0,463510
0,467286
0,468736
0,470805
0,485885
0,490197
0,493424
0,505209
0,507279
0,508064
0,513411
0,514196
0,517973
0,519423
0,526252
0,527037
0,528487
0,532263
0,533713
0,534499
0,536568
0,537353
0,541665
0,547012
0,555717
0,556502
0,557952
0,558737
0,564587
0,568899
0,573210
0,575869
0,577938
0,593018
0,603510
0,608857
0,625123
0,628900
0,643980
0,648815
0,667385
0,675630
0,680977
0,684753
0,691582
0,694241
0,701069
0,711122
0,712572
0,724358
0,731186
0,732636
0,734087
0,738921
0,739707
0,740492
0,741277
0,742063
0,748892
0,753726
0,754512
0,758288
0,761515
0,766862
0,772711
0,777546
0,782893
0,790672
0,797979
0,804322
0,809669
0,812328
0,815554
0,816339
0,821686
0,824345
0,825795
0,831142
0,831928
0,833378
0,835447
0,836232
0,838301
0,842078
0,845854
0,847304
0,849963
0,850748
0,857091
0,859750
0,863527
0,867303
0,869962
0,872621
0,874071
0,875521
0,876971
0,879630
0,883406
0,884856
0,891199
0,892649
0,894718
0,895504
0,901847
0,904505
0,908817
0,913129
0,917441
0,918891
0,919676
0,921746
0,924404
0,928716
0,939644
0,941094
0,947437
0,949506
0,951575
0,953025
0,961730
0,962515
0,972123
0,972908
0,974358
0,977017
0,984324
0,985774
0,986560
0,987345
0,988795
0,989581
0,991650
0,997993
1,001769
1,016045
1,017495
1,022842
1,026618
1,034863
1,038089
1,038874
1,046182
1,046967
1,047752
1,057360
1,059429
1,062656
1,063441
1,064226
1,065677
1,066462
1,067247
1,071559
1,072344
1,073130
1,073915
1,077692
1,079142
1,082368
1,084437
1,086506
1,088576
1,091234
1,092684
1,094135
1,101442
1,102227
1,108570
1,110020
1,120512
1,121298
1,125609
1,127059
1,127845
1,129914
1,142543
1,143329
1,144114
1,146773
1,149432
1,157211
1,168138
1,175917
1,184622
1,187848
1,193195
1,194645
1,196095
1,196880
1,197666
1,204495
1,205280
1,206065
1,210377
1,215724
1,218383
1,222159
1,223609
1,226836
1,228286
1,234135
1,236794
1,239453
1,242111
1,247458
1,249528
1,252186
1,254845
1,262624
1,265850
1,279309
1,280759
1,281545
1,287888
1,300934
1,302384
1,303169
1,305828
1,307897
1,309966
1,313193
1,313978
1,321757
1,329536
1,338695
1,370373
1,377202
1,379861
1,384172
1,384958
1,393202
1,395272
1,408730
1,410180
1,413957
1,419304
1,423080
1,427392
1,434699
1,436149
1,444854
1,446304
1,448373
1,449823
1,451273
1,473515
1,481760
1,483210
1,488045
1,502320
1,505546
1,509858
1,519466
1,528171
1,530829
1,534056
1,544983
1,547052
1,548502
1,549288
1,567858
1,569308
1,577553
1,584860
1,586310
1,587096
1,590872
1,596721
1,603550
1,608385
1,611044
1,615879
1,619105
1,635761
1,638420
1,639870
1,641939
1,648282
1,660492
1,668271
1,673106
1,685735
1,687185
1,689254
1,692481
1,697315
1,708674
1,710124
1,714959
1,715744
1,718971
1,719756
1,723532
1,734460
1,737119
1,772549
1,786418
1,790730
1,813329
1,816555
1,823863
1,824648
1,825433
1,839302
1,840752
1,841537
